,Date,Open,High,Low,Close,Volume
648,7/30/2015,31.5,31.76099968,31.10250092,31.62949944,29484000
649,7/31/2015,31.56900024,31.64550018,31.27499962,31.28050041,34122000
650,8/3/2015,31.2670002,31.65279961,31.2670002,31.56049919,26090000
651,8/4/2015,31.42099953,31.7404995,31.3579998,31.46249962,29818000
652,8/5/2015,31.71649933,32.39300156,31.65800095,32.18899918,46686000
653,8/6/2015,32.25,32.26895142,31.61249924,32.13399887,31452000
654,8/7/2015,32.01150131,32.13399887,31.48550034,31.76499939,28078000
655,8/10/2015,31.97400093,32.17200089,31.56245041,31.68650055,36184000
656,8/11/2015,33.45999908,33.74499893,32.71350098,33.03900146,100584000
657,8/12/2015,33.15399933,33.25,32.61449814,32.97800064,58734000
658,8/13/2015,32.96609879,33.22499847,32.58304977,32.82249832,36214000
659,8/14/2015,32.75049973,32.99274826,32.63299942,32.85599899,21442000
660,8/17/2015,32.84000015,33.06900024,32.56200027,33.04349899,21034000
661,8/18/2015,33.09500122,33.20000076,32.67300034,32.80649948,29122000
662,8/19/2015,32.83000183,33.34999847,32.70949936,33.04499817,42682000
663,8/20/2015,32.77299881,33.1495018,32.14500046,32.34149933,57106000
664,8/21/2015,31.98900032,32.00249863,30.61650085,30.62400055,85304000
665,8/24/2015,28.64999962,29.96649933,28.25250053,29.48049927,115406000
666,8/25/2015,30.74550056,30.87249947,29.05550003,29.10300064,70760000
667,8/26/2015,30.51749992,31.58550072,29.95249939,31.43099976,84718000
668,8/27/2015,31.96999931,32.17950058,31.10000038,31.88050079,69826000
669,8/28/2015,31.64100075,31.84399986,31.22800064,31.5189991,39574000
670,8/31/2015,31.37700081,31.79000092,30.88400078,30.91250038,43534000
671,9/1/2015,30.11800003,30.64299965,29.70499992,29.88949966,74042000
672,9/2/2015,30.27949905,30.71699905,29.98550034,30.71699905,51512000
673,9/3/2015,30.85000038,30.98550034,30.14105034,30.3125,35192000
674,9/4/2015,30,30.17350006,29.76250076,30.03499985,41780000
675,9/8/2015,30.62450027,30.81550026,30.20599937,30.7329998,45590000
676,9/9/2015,31.06100082,31.32600021,30.47999954,30.63599968,34042000
677,9/10/2015,30.65500069,31.20800018,30.57150078,31.06749916,38106000
678,9/11/2015,30.98749924,31.28899956,30.87100029,31.28849983,27470000
679,9/14/2015,31.28499985,31.29299927,30.9715004,31.16200066,34046000
680,9/15/2015,31.33499908,31.93499947,31.18899918,31.75699997,41688000
681,9/16/2015,31.77350044,31.89749908,31.61599922,31.79899979,25730000
682,9/17/2015,31.88949966,32.54499817,31.75099945,32.14500046,45494000
683,9/18/2015,31.83950043,32,31.35099983,31.46249962,102668000
684,9/21/2015,31.71999931,31.82449913,31.29700089,31.77199936,35770000
685,9/22/2015,31.35000038,31.37750053,30.77149963,31.1345005,51258000
686,9/23/2015,31.10250092,31.44650078,31,31.11800003,29418000
687,9/24/2015,30.83200073,31.36599922,30.62000084,31.29000092,44802000
688,9/25/2015,31.4885006,31.4885006,30.54999924,30.5984993,43480000
689,9/28/2015,30.5170002,30.7302494,29.46899986,29.74449921,62554000
690,9/29/2015,29.86400032,30.25,29.51099968,29.74850082,46190000
691,9/30/2015,30.16399956,30.43799973,30.03650093,30.42099953,48268000
692,10/1/2015,30.4185009,30.60449982,29.99250031,30.56450081,37352000
693,10/2/2015,30.36000061,31.36700058,30.15649986,31.34550095,53696000
694,10/5/2015,31.60000038,32.15050125,31.35000038,32.07350159,36072000
695,10/6/2015,31.94199944,32.46250153,31.82649994,32.27199936,43326000
696,10/7/2015,32.4620018,32.53044891,31.60750008,32.11800003,41854000
697,10/8/2015,32.06800079,32.22249985,31.27799988,31.95800018,43642000
698,10/9/2015,32,32.29949951,31.76589966,32.18050003,32974000
699,10/12/2015,32.10449982,32.42499924,31.95050049,32.33349991,25504000
700,10/13/2015,32.15750122,32.8905983,32.15750122,32.61500168,36154000
701,10/14/2015,32.66049957,32.9695015,32.44250107,32.55799866,28310000
702,10/15/2015,32.73300171,33.15650177,32.72299957,33.0870018,37714000
703,10/16/2015,33.20550156,33.24850082,32.86000061,33.11000061,32222000
704,10/19/2015,33.05899811,33.3409996,32.97900009,33.30500031,29546000
705,10/20/2015,33.20199966,33.23600006,32.20975113,32.51399994,49964000
706,10/21/2015,32.70750046,32.79349899,32.08649826,32.13050079,35822000
707,10/22/2015,32.33499908,32.88999939,32.20050049,32.58950043,81420000
708,10/23/2015,36.375,36.5,35.07500076,35.09999847,133078000
709,10/26/2015,35.07749939,35.95750046,35.06299973,35.63899994,54332000
710,10/27/2015,35.36899948,35.68099976,35.22750092,35.42449951,44916000
711,10/28/2015,35.36650085,35.64899826,35.15399933,35.64749908,43578000
712,10/29/2015,35.52500153,35.9129982,35.50049973,35.84600067,29120000
713,10/30/2015,35.78649902,35.90000153,35.50249863,35.54050064,38176000
714,11/2/2015,35.5530014,36.08100128,35.29249954,36.05550003,37726000
715,11/3/2015,35.94300079,36.23249817,35.73600006,36.10800171,31308000
716,11/4/2015,36.09999847,36.65499878,36.09500122,36.4054985,34134000
717,11/5/2015,36.4734993,36.97399902,36.4734993,36.5625,37232000
718,11/6/2015,36.57500076,36.77050018,36.3504982,36.68799973,30232000
719,11/9/2015,36.50999832,36.73550034,35.9715004,36.24449921,41396000
720,11/10/2015,36.22000122,36.52949905,35.92499924,36.41600037,32160000
721,11/11/2015,36.6230011,37.04999924,36.51150131,36.77000046,27328000
722,11/12/2015,36.54999924,36.88999939,36.43225098,36.56150055,36744000
723,11/13/2015,36.45849991,36.55749893,35.83649826,35.84999847,41510000
724,11/16/2015,35.77999878,36.47449875,35.56650162,36.44800186,38118000
725,11/17/2015,36.46450043,36.59225082,36.15134811,36.26499939,30218000
726,11/18/2015,36.37900162,37.07049942,36.34999847,37,33686000
727,11/19/2015,36.93700027,37.09999847,36.87149811,36.92050171,26542000
728,11/20/2015,37.32649994,37.89599991,37.15000153,37.83000183,44246000
729,11/23/2015,37.87250137,38.13539886,37.5909996,37.79899979,28290000
730,11/24/2015,37.59999847,37.76395035,36.88150024,37.41400146,46662000
731,11/25/2015,37.4070015,37.59999847,37.3030014,37.40750122,22442000
732,11/27/2015,37.42300034,37.67050171,37.37450027,37.51300049,16770000
733,11/30/2015,37.44049835,37.74649811,37.06349945,37.13000107,41952000
734,12/1/2015,37.35549927,38.44749832,37.33499908,38.35200119,42692000
735,12/2/2015,38.44499969,38.79774857,37.94800186,38.11899948,44608000
736,12/3/2015,38.30049896,38.44974899,37.28150177,37.6269989,51812000
737,12/4/2015,37.65499878,38.42449951,37.5,38.34049988,55146000
738,12/7/2015,38.38850021,38.43650055,37.75450134,38.16249847,36246000
739,12/8/2015,37.89450073,38.24000168,37.70999908,38.11849976,36590000
740,12/9/2015,37.95849991,38.21149826,36.85005188,37.58050156,54000000
741,12/10/2015,37.64250183,37.79249954,37.19150162,37.47299957,39768000
742,12/11/2015,37.05799866,37.28549957,36.83750153,36.94350052,44488000
743,12/14/2015,37.08950043,37.43650055,36.20849991,37.38850021,48250000
744,12/15/2015,37.65000153,37.90399933,37.15050125,37.16999817,53324000
745,12/16/2015,37.5,38.02949905,36.97174835,37.90449905,39866000
746,12/17/2015,38.12099838,38.13399887,37.45000076,37.4715004,31068000
747,12/18/2015,37.32550049,37.70650101,36.90750122,36.96549988,62974000
748,12/21/2015,37.30649948,37.5,37,37.38850021,30514000
749,12/22/2015,37.58250046,37.74250031,37.2765007,37.5,27308000
750,12/23/2015,37.67350006,37.71049881,37.20000076,37.51549911,31318000
751,12/24/2015,37.47750092,37.56750107,37.33100128,37.41999817,10544000
752,12/28/2015,37.64599991,38.1495018,37.47600174,38.12549973,30306000
753,12/29/2015,38.33449936,38.99900055,38.32149887,38.83000183,35300000
754,12/30/2015,38.83000183,38.88000107,38.34500122,38.54999924,25866000
755,12/31/2015,38.47499847,38.47499847,37.91699982,37.94400024,30018000
756,1/4/2016,37.15000153,37.20299911,36.56290054,37.09199905,65456000
757,1/5/2016,37.32249832,37.59999847,36.93199921,37.12900162,39014000
758,1/6/2016,36.5,37.35900116,36.44599915,37.18099976,38940000
759,1/7/2016,36.51549911,36.92499924,35.95299911,36.31949997,59274000
760,1/8/2016,36.57249832,36.66149902,35.65000153,35.7234993,49018000
761,1/11/2016,35.83050156,35.94274902,35.17699814,35.80149841,41812000
762,1/12/2016,36.08399963,36.4375,35.86584854,36.30350113,40490000
763,1/13/2016,36.54249954,36.73699951,34.93050003,35.02799988,50034000
764,1/14/2016,35.26900101,36.09624863,34.45500183,35.73600006,44516000
765,1/15/2016,34.61449814,35.3370018,34.26850128,34.72249985,72162000
766,1/19/2016,35.16500092,35.49900055,34.67050171,35.08950043,45362000
767,1/20/2016,34.43050003,35.34249878,33.6629982,34.92250061,68900000
768,1/21/2016,35.10900116,35.95949936,34.72299957,35.32949829,48244000
769,1/22/2016,36.18000031,36.40650177,36.00605011,36.26250076,40236000
770,1/25/2016,36.17900085,36.48400116,35.50049973,35.58349991,34234000
771,1/26/2016,35.69250107,35.91400146,35.32400131,35.65200043,26634000
772,1/27/2016,35.68349838,35.91175079,34.7195015,34.99950027,43884000
773,1/28/2016,36.11100006,36.68450165,35.61750031,36.54800034,53528000
774,1/29/2016,36.57649994,37.24950027,36.34000015,37.14749908,69486000
775,2/1/2016,37.52299881,37.89300156,37.16350174,37.59999847,102784000
776,2/2/2016,39.22499847,39.49349976,38.23249817,38.23249817,126962000
777,2/3/2016,38.51100159,38.72499847,36.02500153,36.34749985,123420000
778,2/4/2016,36.14049911,36.34999847,35.0929985,35.40050125,103374000
779,2/5/2016,35.19350052,35.19950104,34.00749969,34.17850113,102114000
780,2/8/2016,33.39250183,34.20149994,33.15299988,34.13700104,84948000
781,2/9/2016,33.61600113,34.99499893,33.43849945,33.9054985,72178000
782,2/10/2016,34.3429985,35.06549835,34.10649872,34.20600128,52760000
783,2/11/2016,33.75,34.46749878,33.44340134,34.1554985,60480000
784,2/12/2016,34.51300049,34.6875,33.93000031,34.11999893,42828000
785,2/16/2016,34.64899826,34.90000153,34.25249863,34.54999924,50400000
786,2/17/2016,34.90449905,35.48749924,34.56900024,35.41999817,49852000
787,2/18/2016,35.5,35.61750031,34.80149841,34.86750031,37664000
788,2/19/2016,34.75149918,35.15404892,34.70249939,35.04550171,31786000
789,2/22/2016,35.37250137,35.66199875,35.12549973,35.32300186,38996000
790,2/23/2016,35.07249832,35.41999817,34.67900085,34.79249954,40186000
791,2/24/2016,34.44599915,35,34.03900146,34.97800064,39272000
792,2/25/2016,35.00049973,35.29899979,34.5292511,35.28749847,32844000
793,2/26/2016,35.42900085,35.67150116,35.04299927,35.25350189,44870000
794,2/29/2016,35.01599884,35.54449844,34.88399887,34.88850021,49622000
795,3/1/2016,35.18099976,35.94049835,34.98849869,35.94049835,43028000
796,3/2/2016,35.95000076,36,35.59999847,35.94250107,32580000
797,3/3/2016,35.93399811,35.97249985,35.30099869,35.62099838,39160000
798,3/4/2016,35.74950027,35.82450104,35.30099869,35.54449844,39442000
799,3/7/2016,35.34500122,35.40454865,34.34500122,34.75799942,59702000
800,3/8/2016,34.42950058,35.1894989,34.26699829,34.69850159,41526000
801,3/9/2016,34.92350006,35.2840004,34.70000076,35.26200104,28430000
802,3/10/2016,35.40599823,35.8219986,35.16799927,35.64099884,56670000
803,3/11/2016,36,36.34600067,35.85625076,36.3409996,39416000
804,3/14/2016,36.34049988,36.77500153,36.25749969,36.5245018,34366000
805,3/15/2016,36.34600067,36.61449814,36.23849869,36.41650009,34420000
806,3/16/2016,36.31850052,36.87350082,36.2254982,36.80450058,32488000
807,3/17/2016,36.82249832,37.1534996,36.79999924,36.88899994,37216000
808,3/18/2016,37.0929985,37.09999847,36.59149933,36.88000107,59614000
809,3/21/2016,36.82500076,37.125,36.67580032,37.10449982,36730000
810,3/22/2016,36.8730011,37.25,36.8730011,37.03749847,25394000
811,3/23/2016,37.11800003,37.2859993,36.80749893,36.90299988,28642000
